road,roadway,type,milepost,x_old,y_old,name,direction,common_name,name_1,name_2,name_3,name_4,city_name,zip_code,mun_code,county_name,unit_old,troop_old,ft_pt,station_old
GSP,,exit,0.0,-74.212079450,39.984107065,GSP NB EXT 83 TO US 9 AND SH 166,N,GSP NB EXT 83 TO US 9 AND SH 166,GSP NB TO US 9 AND SH 166,GSP EXT 83,,GSP NB EXT 83 TO US HWY 9,TOMS RIVER TWP,08753,1507,OCEAN,E030,LOCAL PD,NONE,TOMS RIVER PD
GSP,,exit,0.0,-74.206591276,39.964329035,GSP NB EXT 82A TO SH 37 WB,N,GSP NB EXT 82A TO SH 37 WB,GSP NB TO SH 37 WB,GSP EXT 82A,,GSP NB EXT 82A TO STATE HWY 37 WEST,TOMS RIVER TWP,08753,1507,OCEAN,E030,LOCAL PD,NONE,TOMS RIVER PD
GSP,,exit,0.0,-74.206727327,39.963792141,GSP SB EXT 82 TO SH 37 EB,S,GSP SB EXT 82 TO SH 37 EB,GSP SB TO SH 37 EB,GSP EXT 82,,GSP SB EXT 82 TO STATE HWY 37 EAST,TOMS RIVER TWP,08753,1507,OCEAN,E030,LOCAL PD,NONE,TOMS RIVER PD
GSP,,exit,0.0,-74.207659123,39.966956040,GSP SB EXT 82A TO SH 37 WB,S,GSP SB EXT 82A TO SH 37 WB,GSP SB TO SH 37 WB,GSP EXT 82A,,GSP SB EXT 82A TO STATE HWY 37 WEST,TOMS RIVER TWP,08753,1507,OCEAN,E030,LOCAL PD,NONE,TOMS RIVER PD
GSP,,exit,0.0,-74.206116535,39.961351081,GSP NB EXT 82 TO SH 37 EB,N,GSP NB EXT 82 TO SH 37 EB,GSP NB TO SH 37 EB,GSP EXT 82,,GSP NB EXT 82 TO STATE HWY 37 EAST,TOMS RIVER TWP,08753,1507,OCEAN,E030,LOCAL PD,NONE,TOMS RIVER PD
GSP,,exit,0.0,-74.206449882,39.956801865,GSP SB EXT 81 TO CR 527,S,GSP SB EXT 81 TO CR 527,GSP SB TO CR 527,GSP EXT 81,,GSP SB EXT 81 TO LAKEHURST RD,TOMS RIVER TWP,08753,1507,OCEAN,E030,LOCAL PD,NONE,TOMS RIVER PD
GSP,,exit,0.0,-74.161436932,40.067048697,GSP SB EXT 89ABC,S,GSP SB EXT 89ABC,GSP SB TO SH 70 AND CR 528,GSP EXT 89ABC,,GSP SB EXT 89ABC,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,ramp,0.0,-74.169033987,40.056470284,GSP SB EXT 89B TO SH 70 WB,S,GSP SB EXT 89B TO SH 70 WB ramp,GSP SB TO SH 70 WB,GSP EXT 89CBA,GSP EXT 89B,,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,entrance,0.0,-74.168216866,40.052319213,GSP NB ENT 89 FR SH 70 EB,N,GSP NB ENT 89A FR SH 70 EB ramp,SH 70 EB TO GSP NB,GSP ENT 89A,,,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,entrance,0.0,-74.162064142,40.061462256,GSP NB ENT 89 - CR 528,N,GSP NB ENT 89 FR CR 528 ramp,CR 528 TO GSP NB,GSP ENT 89B,,,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,toll_plaza,0.0,-74.163972455,40.064014305,GSP SB LAKEWOOD SOUTH TOLL PLAZA,,GSP SB LAKEWOOD SOUTH TOLL PLAZA,LAKEWOOD SOUTH TOLL PLAZA,GSP EXT 89CBA,LAKEWOOD TOLLS,,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,toll_plaza,0.0,-74.162644090,40.063517832,GSP NB TOLL PLAZA 89,,GSP NB LAKEWOOD NORTH TOLL PLAZA,LAKEWOOD NORTH TOLL PLAZA,GSP ENT 89B,LAKEWOOD TOLLS,,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,exit,0.0,-74.169632520,40.052158196,GSP NB EXT 89AB TO SH 70 AND CR 528,N,GSP NB EXT 89AB TO SH 70 AND CR 528,GSP NB TO SH 70 AND CR 528,GSP EXT 89AB,,GSP NB EXT 89AB TO STATE HWY 70,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,exit,0.0,-74.166196578,40.056336530,GSP NB EXT 89A TO SH 70,N,GSP NB EXT 89A TO SH 70,GSP NB TO SH 70,GSP EXT 89AB,GSP EXT 89A,GSP NB EXT 89A TO STATE HWY 70,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,exit,0.0,-74.163940849,40.060695702,GSP NB EXT 89B TO CR 528,N,GSP NB EXT 89B TO CR 528,GSP NB TO CR 528,GSP EXT 89AB,GSP EXT 89B,GSP NB EXT 89B TO CR 528,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,underpass,0.0,-74.167384916,40.054691547,GSP NB 89AB EXIT UNDERPASS,,GSP NB EXT 89AB ramp SH 70 UNDERPASS,,,,,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,underpass,0.0,-74.167813219,40.054667752,GSP NB MP 89.4 SH 70 UNDERPASS,,GSP NB MP 894 SH 70 UNDERPASS,,,,,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,underpass,0.0,-74.168560370,40.054553538,GSP SB MP 89.4 SH 70 UNDERPASS,,GSP SB MP 894 SH 70 UNDERPASS,,,,,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,entrance,0.0,-74.170677229,40.053270998,GSP SB ENT 89 FR SH 70 EB,S,GSP SB ENT 89A FR SH 70 EB ramp,SH 70 EB TO GSP SB,GSP ENT 89A,,,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,ramp,0.0,-74.170477354,40.053403058,GSP SB EXT 89A TO SH 70 EB,S,GSP SB EXT 89A TO SH 70 EB ramp,GSP SB TO SH 70 EB,GSP EXT 89CBA,GSP EXT 89A,,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,underpass,0.0,-74.168891115,40.054517846,GSP SB 89AB EXIT UNDERPASS,,GSP SB EXT 89ABC ramp SH 70 UNDERPASS,,,,,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,entrance,0.0,-74.169078231,40.055950271,GSP SB ENT 89 FR SH 70 WB,S,GSP SB ENT 89B FR SH 70 WB ramp,SH 70 WB TO GSP SB,GSP ENT 89B,,,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,entrance,0.0,-74.165592446,40.062005701,GSP SB EXT 89C - AIRPORT RD,S,GSP SB ENT 89C FR AIRPORT RD ramp,AIRPORT RD TO GSP SB,GSP ENT 89C,,,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,exit,0.0,-74.164301803,40.063260596,GSP SB EXT 89C TO AIRPORT RD,S,GSP SB EXT 89C TO AIRPORT RD,GSP SB TO AIRPORT RD,GSP EXT 89CBA,GSP EXT 89C,GSP SB EXT 89C,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,exit,0.0,-74.166693161,40.057835425,GSP SB EXT 89B TO SH 70 WB,S,GSP SB EXT 89B TO SH 70 WB,GSP SB TO SH 70 WB,GSP EXT 89CBA,GSP EXT 89B,GSP SB EXT 89B,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,exit,0.0,-74.169477130,40.053754650,GSP SB EXT 89A TO SH 70 EB,S,GSP SB EXT 89A TO SH 70 EB,GSP SB TO SH 70 EB,GSP EXT 89CBA,GSP EXT 89A,GSP SB EXT 89A,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,ramp,0.0,-74.163772032,40.057278009,GSP NB EXT 89A TO SH 70,N,GSP NB EXT 89A TO SH 70 ramp,GSP NB TO SH 70,GSP EXT 89AB,GSP EXT 89A,,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,entrance,0.0,-74.163334211,40.057430295,GSP NB ENT 89 FR SH 70 ramp,N,GSP NB ENT 89A FR SH 70 ramp,SH 70 TO GSP NB,GSP ENT 89A,,,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,ramp,0.0,-74.162401463,40.061285021,GSP NB EXT 89B TO CR 528 ramp,N,GSP NB EXT 89B TO CR 528 ramp,GSP NB TO CR 528,GSP EXT 89AB,GSP EXT 89B,,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,overpass,0.0,-74.162132256,40.065393172,GSP NB MP 90.2 CEDARBRIDGE AVE OVERPASS,,GSP NB MP 902 CEDARBRIDGE AVE OVERPASS,,,,,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,overpass,0.0,-74.162260747,40.065921412,GSP SB MP 90.2 CEDARBRIDGE AVE OVERPASS,,GSP SB MP 902 CEDARBRIDGE AVE OVERPASS,,,,,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,cut,0.0,-74.171334821,40.050665499,GSP MP 89.0 CUT,,GSP MP 890 CUT,,,,,LAKEWOOD TWP,08701,1514,OCEAN,E030,LOCAL PD,NONE,LAKEWOOD PD
GSP,,bridge,0.0,-74.155219921,40.079273760,GSP NB MP 91.2 BRIDGE,,GSP NB MP 912 METEDECONK RIVER BRIDGE,METEDECONK RIVER BRIDGE,,,,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,bridge,0.0,-74.155663691,40.079104817,GSP SB MP 91.2 BRIDGE,,GSP SB MP 912 METEDECONK RIVER BRIDGE,METEDECONK RIVER BRIDGE,,,,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,underpass,0.0,-74.154125369,40.081608011,GSP NB MP 91.4 UNDERPASS,,GSP NB MP 914 OCEAN AVE UNDERPASS,,,,,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,underpass,0.0,-74.154528688,40.081767434,GSP SB MP 91.4 UNDERPASS,,GSP SB MP 914 OCEAN AVE UNDERPASS,,,,,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,bridge,0.0,-74.152859496,40.083444955,GSP NB MP 91.5 BRIDGE,,GSP NB MP 915 METEDECONK RIVER BRIDGE,METEDECONK RIVER BRIDGE,,,,LAKEWOOD TWP,08701,1514,OCEAN,E050,LOCAL PD,NONE,LAKEWOOD PD
GSP,,exit,0.0,-74.136950992,40.106124164,GSP SB EXT 91BA TO CR 549,S,GSP SB EXT 91BA TO CR 549,GSP SB TO CR 549,GSP EXT 91BA,,GSP SB EXT 91BA TO CR 549,BRICK TWP,08723,1506,OCEAN,E050,LOCAL PD,NONE,BRICK PD
GSP,,entrance,0.0,-74.156557715,40.077782142,GSP SB ENT 90 - CR 549,S,GSP SB ENT 90 FR CR 549 ramp,CR 549 TO GSP SB,GSP ENT 90,,,BRICK TWP,08723,1506,OCEAN,E050,LOCAL PD,NONE,BRICK PD
GSP,,ramp,0.0,-74.155466552,40.076632233,GSP NB EXT 90 - CR 549,N,GSP NB EXT 90 TO CR 549 ramp,GSP TO CR 549,GSP EXT 90,,,BRICK TWP,08723,1506,OCEAN,E050,LOCAL PD,NONE,BRICK PD
GSP,,entrance,0.0,-74.139660293,40.099682504,GSP NB ENT 91 - CR 549,N,GSP NB ENT 91 FR LANES MILLS RD ramp,LANES MILL RD TO GSP NB,GSP ENT 91,,,BRICK TWP,08723,1506,OCEAN,E050,LOCAL PD,NONE,BRICK PD
GSP,,toll_plaza,0.0,-74.138938036,40.101593466,GSP NB TOLL PLAZA 91,,GSP NB BRICK NORTH TOLL PLAZA,BRICK NORTH TOLL PLAZA,,BRICK TOLLS,,BRICK TWP,08723,1506,OCEAN,E050,LOCAL PD,NONE,BRICK PD
GSP,,toll_plaza,0.0,-74.139244186,40.102397784,GSP SB TOLL PLAZA 91,,GSP SB BRICK SOUTH TOLL PLAZA,BRICK SOUTH TOLL PLAZA,GSP EXT 91BA,BRICK TOLLS,,BRICK TWP,08723,1506,OCEAN,E050,LOCAL PD,NONE,BRICK PD
GSP,,cut,0.0,-74.156939082,40.073508325,GSP MP 90.8 CUT,,GSP MP 908 CUT,,,,,BRICK TWP,08723,1506,OCEAN,E050,LOCAL PD,NONE,BRICK PD
GSP,,underpass,0.0,-74.155712470,40.077824668,GSP NB MP 91.1 UNDERPASS,,GSP NB MP 911 CHAMBERS BRIDGE RD UNDERPASS,,,,,BRICK TWP,08723,1506,OCEAN,E050,LOCAL PD,NONE,BRICK PD
GSP,,underpass,0.0,-74.155977780,40.078126859,GSP SB MP 91.1 UNDERPASS,,GSP SB MP 911 CHAMBERS BRIDGE RD UNDERPASS,,,,,BRICK TWP,08723,1506,OCEAN,E050,LOCAL PD,NONE,BRICK PD
GSP,,bridge,0.0,-74.153139083,40.083963676,GSP SB MP 91.5 BRIDGE,,GSP SB MP 915 METEDECONK RIVER BRIDGE,METEDECONK RIVER BRIDGE,,,,BRICK TWP,08723,1506,OCEAN,E050,LOCAL PD,NONE,BRICK PD
GSP,,cut,0.0,-74.150378908,40.086771441,GSP MP 91.8 CUT,,GSP MP 918 CUT,,,,,BRICK TWP,08723,1506,OCEAN,E050,LOCAL PD,NONE,BRICK PD
GSP,,exit,0.0,-74.143455853,40.095261676,GSP NB EXT 91 TO CR 549,N,GSP NB EXT 91 TO CR 549,GSP NB TO CR 549,GSP EXT 91,,GSP NB EXT 91 TO CR 549,BRICK TWP,08723,1506,OCEAN,E050,LOCAL PD,NONE,BRICK PD
GSP,,ramp,0.0,-74.142926793,40.095794031,GSP NB EXT 91 TO CR 549 ramp,N,GSP NB EXT 91 TO CR 549 ramp,GSP NB TO CR 549,GSP EXT 91,,,BRICK TWP,08723,1506,OCEAN,E050,LOCAL PD,NONE,BRICK PD
GSP,,entrance,0.0,-74.142098741,40.096003424,GSP NB ENT 91 FR BURRSVILLE RD ramp,N,GSP NB ENT 91 FR BURSVILLE RD ramp,BURSVILLE RD TO GSP NB,GSP ENT 91,,,BRICK TWP,08723,1506,OCEAN,E050,LOCAL PD,NONE,BRICK PD
GSP,,entrance,0.0,-74.141679956,40.096127156,GSP NB ENT 91 FR CR 549 ramp,N,GSP NB ENT 91 FR CR 549 SB ramp,CR 549 SB TO GSP NB,GSP ENT 91,,,BRICK TWP,08723,1506,OCEAN,E050,LOCAL PD,NONE,BRICK PD
GSP,,exit,0.0,-74.140686746,40.100708511,GSP SB EXT 91B TO CR 549 SB,S,GSP SB EXT 91B TO CR 549 SB,GSP SB TO CR 549 SB,GSP EXT 91BA,GSP EXT 91B,GSP SB EXT 91B TO CR 549 SB,BRICK TWP,08723,1506,OCEAN,E050,LOCAL PD,NONE,BRICK PD
GSP,,exit,0.0,-74.142647422,40.097731805,GSP SB EXT 91A TO CR 549 NB,S,GSP SB EXT 91A TO CR 549 NB,GSP SB TO CR 549 NB,GSP EXT 91BA,GSP EXT 91A,GSP SB EXT 91A TO CR 549 NB,BRICK TWP,08723,1506,OCEAN,E050,LOCAL PD,NONE,BRICK PD
GSP,,entrance,0.0,-74.143982589,40.095911025,GSP SB ENT 91 - CR 549,S,GSP SB ENT 91A FR CR 549 ramp,CR 549 TO GSP SB,GSP ENT 91A,,,BRICK TWP,08723,1506,OCEAN,E050,LOCAL PD,NONE,BRICK PD
GSP,,entrance,0.0,-74.143454349,40.098652164,GSP SB ENT 91 - CR 549 SB,S,GSP SB ENT 91A FR CR 549 SB ramp,CR 549 SB TO GSP SB,GSP ENT 91A,,,BRICK TWP,08723,1506,OCEAN,E050,LOCAL PD,NONE,BRICK PD
GSP,,cut,0.0,-74.134838648,40.109314456,GSP MP 93.5 CUT,,GSP MP 935 CUT,,,,,BRICK TWP,08723,1506,OCEAN,E050,LOCAL PD,NONE,BRICK PD
GSP,,overpass,0.0,-74.142532636,40.097060229,GSP NB MP 92.6 BURNT TAVERN RD OP,,GSP NB MP 926 BURNT TAVERN RD OVERPASS,,,,,BRICK TWP,08723,1506,OCEAN,E050,LOCAL PD,NONE,BRICK PD
GSP,,overpass,0.0,-74.142714665,40.097492101,GSP SB MP 92.6 BURNT TAVERN RD OP,,GSP SB MP 926 BURNT TAVERN RD OVERPASS,,,,,BRICK TWP,08723,1506,OCEAN,E050,LOCAL PD,NONE,BRICK PD
GSP,,overpass,0.0,-74.141354803,40.098945952,GSP NB MP 92.7 PEDESTRIAN WALK OVER,,GSP NB MP 927 PEDESTRIAN WALK OVER,,,,,BRICK TWP,08723,1506,OCEAN,E050,LOCAL PD,NONE,BRICK PD
GSP,,overpass,0.0,-74.141536832,40.099377824,GSP SB MP 92.7 PEDESTRIAN WALK OVER,,GSP SB MP 927 PEDESTRIAN WALK OVER,,,,,BRICK TWP,08723,1506,OCEAN,E050,LOCAL PD,NONE,BRICK PD
GSP,,exit,0.0,-74.156433433,40.074615094,GSP NB EXT 90 TO CR 549,N,GSP NB EXT 90 TO CR 549,GSP TO CR 549,GSP EXT 90,,GSP NB EXT 90 TO CHAMBERSBRIDGE RD,BRICK TWP,08723,1506,OCEAN,E050,LOCAL PD,NONE,BRICK PD
GSP,,milepost,0.5,-74.088952079,40.286805149,GSP SPUR SB MP 0.5,S,GSP SPUR SB MP 05,,,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,milepost,0.3,-74.085456632,40.284277342,GSP SPUR NB MP 0.3,N,GSP SPUR NB MP 03,,,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,milepost,0.2,-74.083212477,40.285178745,GSP SPUR NB MP 0.2,N,GSP SPUR NB MP 02,,,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,milepost,0.4,-74.087688570,40.285064301,GSP SPUR SB MP 0.4,S,GSP SPUR SB MP 04,,,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,milepost,0.3,-74.085437179,40.284140889,GSP SPUR SB MP 0.3,S,GSP SPUR SB MP 03,,,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,milepost,0.1,-74.081018766,40.286231823,GSP SPUR NB MP 0.1,N,GSP SPUR NB MP 01,,,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,milepost,0.5,-74.088790832,40.286865082,GSP SPUR NB MP 0.5,N,GSP SPUR NB MP 05,,,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,milepost,0.2,-74.083119747,40.285061273,GSP SPUR SB MP 0.2,S,GSP SPUR SB MP 02,,,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,milepost,0.4,-74.087539846,40.285140910,GSP SPUR NB MP 0.4,N,GSP SPUR NB MP 04,,,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,milepost,0.1,-74.080928412,40.286113258,GSP SPUR SB MP 0.1,S,GSP SPUR SB MP 01,,,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,exit,0.0,-74.088210548,40.240204215,GSP SB EXT 102 TO ASBURY AVE,S,GSP SB EXT 102 TO ASBURY AVE,GSP SB TO ASBURY AVE,GSP EXT 102,,GSP SB EXT 102 TO ASBURY AVE,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,entrance,0.0,-74.097140593,40.214122924,GSP NB ENT 100B - SH 33 WB,N,GSP NB ENT 100B FR SH 33 WB ramp,SH 33 WB TO GSP NB,GSP ENT 100B,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,ramp,0.0,-74.096898926,40.210548710,GSP NB EXT 100 - SH 33 EB,N,GSP NB EXT 100A TO SH 33 EB ramp,GSP NB TO SH 33 EB,GSP EXT 100A,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,entrance,0.0,-74.096472193,40.211595055,GSP NB ENT 100 - SH 33 EB,N,GSP NB ENT 100A FR SH 33 EB ramp,SH 33 EB TO GSP NB,GSP ENT 100A,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,entrance,0.0,-74.099587454,40.212223824,GSP SB ENT 100 - SH 33 EB,S,GSP SB ENT 100A FR SH 33 EB ramp,SH 33 TO GSP SB,GSP ENT 100A,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,ramp,0.0,-74.100894280,40.213477675,GSP SB EXT 100 - SH 33 EB,S,GSP SB EXT 100A TO SH 33 EB ramp,GSP SB TO SH 33 EB,GSP EXT 100A,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,ramp,0.0,-74.096957661,40.218380776,GSP NB EXT 100A - SH 66 EB,N,GSP NB EXT 100B TO SH 66 EB ramp,GSP NB TO SH 66 EB,GSP EXT 100B,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,ramp,0.0,-74.096312300,40.220823462,GSP NB EXT 100B - SH 66 WB,N,GSP NB EXT 100C TO SH 66 WB ramp,GSP NB TO SH 66 WB,GSP EXT 100C,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,entrance,0.0,-74.096587110,40.221764779,GSP NB ENT 100A - SH 66 WB,N,GSP NB ENT 100C FR SH 66 WB ramp,SH 66 WB TO GSP NB,GSP ENT 100C,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,ramp,0.0,-74.099821976,40.220016193,GSP SB EXT 100B - SH 33 WB,S,GSP SB EXT 100B TO SH 33 WB ramp,GSP SB TO SH 33 WB,GSP EXT 100B,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,entrance,0.0,-74.099790643,40.219384701,GSP SB ENT 100B - SH 66 WB,S,GSP SB ENT 100B FR SH 66 WB ramp,SH 66 WB TO GSP SB,GSP ENT 100B,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,entrance,0.0,-74.085641475,40.240681038,GSP NB ENT 102 - CR 16,N,GSP NB ENT 102 FR ASBURY AVE ramp,ASBURY AVE TO GSP NB,GSP ENT 102,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,ramp,0.0,-74.090773235,40.238509610,GSP SB EXT 102 - CR 16,S,GSP SB EXT 102 TO ASBURY AVE ramp,GSP SB TO ASBURY AVE,GSP EXT 102,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,toll_plaza,0.0,-74.081710366,40.250424780,GSP NB ASBURY PARK TOLL PLAZA 104,,GSP NB ASBURY PARK TOLL PLAZA,ASBURY PARK TOLL PLAZA,,ASBURY PARK TOLLS,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,ramp,0.0,-74.081943438,40.282830315,GSP LOCAL NB EXT 105 - SH 18 WB,,GSP LOC NB EXT 105 TO SH 18 NB ramp,GSP LOCAL NB TO SH 18 NB,GSP EXT 105,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,ramp,0.0,-74.084542471,40.283587437,GSP LOCAL NB EXT 105 - SH 36 NB,,GSP LOC NB EXT 105 TO SH 36 NB ramp,GSP LOCAL NB TO SH 36 NB,GSP EXT 105,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,entrance,0.0,-74.083573153,40.284475514,GSP EXP SB ENT 105 - SH 36 SB,,GSP EXP SB ENT 105 FR SH 36 SB ramp,SH 36 SB TO GSP EXP SB,GSP ENT 105,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,entrance,0.0,-74.085480899,40.279554809,GSP LOCAL SB ENT 105 - SH 18 EB,,GSP LOC SB ENT 105 FR SH 18 EB ramp,SH 18 EB TO GSP LOCAL SB,GSP ENT 105,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,ramp,0.0,-74.089620171,40.284334145,GSP LOCAL EXT 105 - SH 36 NB,,GSP LOC SB EXT 105 TO SH 36 NB ramp,GSP LOCAL SB TO SH 36 NB,GSP EXT 105,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,ramp,0.0,-74.088681871,40.284244534,GSP EXP SB EXT - SH 36 NB,,GSP EXP SB EXT 105 TO SH 36 NB ramp,GSP EXP SB TO SH 36 NB,GSP EXT 105,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,entrance,0.0,-74.085863475,40.284550841,GSP LOCAL NB ENT - SH 36 SB,,GSP LOC NB ENT FR SH 36 SB ramp,SH 36 SB TO GSP LOCAL NB,GSP ENT 105,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,entrance,0.0,-74.086678199,40.284377299,GSP EXP NB ENT 105 - SH 36 SB,,GSP EXP NB ENT 105 FR SH 36 SB ramp,SH 36 SB TO GSP EXP NB,GSP ENT 105,,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,toll_plaza,0.0,-74.083520715,40.284950330,GSP NB TOLL PLAZA 105,,GSP NB EATONTOWN TOLL PLAZA,EATONTOWN TOLL PLAZA,GSP ENT 105,EATONTOWN TOLLS,,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
GSP,,exit,0.0,-74.097527426,40.219191084,GSP NB EXT 100C TO SH 66 WB,N,GSP NB EXT 100C TO SH 66 WB,GSP NB TO SH 66 WB,GSP EXT 100C,,GSP NB EXT 100B TO STATE HWY 66,TINTON FALLS,07724,1336,MONMOUTH,E050,LOCAL PD,NONE,TINTON FALLS PD
